text,status
คนไทยบางคนบ้าเพ้อเจ้อกับพวกกระหรี่แมงดา pussy horse อย่างน่าสงสารสมเพชเวทนา คนแบบนั้นไม่สามารถเป็นทรัพยากรที่มีคุณภาพในการพัฒนาประเทศไทยได้,1
มาสเตอร์คลาสปัญญาอ่อนชิบหาย ไม่ได้ว่าน้องๆนะ ว่าคนคิดโจทย์เนี่ย ปัญญาอ่อน,1
รอผังออกไม่ไหวแล้วอีเวร ถ้านี่ซื้อไปแล้วไม่ได้เงาแม้แต่เงาน้องนะ กูจะสาปแช่ง สัส,1
เหมือนขนคนในบริษัทไปทำเซอร์ไวเวิลกันหมดอะ เปรต,0
คนน่าด้าน ยังไงก็ไม่เปลี่ยน สันดานขอทาน มีแต่ขอแต่ขอ สำนึกสักนิดก็ไม่มี ไปตายซะ,1
แม่ง รำคาญ จะให้กด จะลง จะทำเหี้ยไรก็ทำ ให้กูกดพอไม่ตรงมองหน้า สัส มึงแหละ,1
หน้าหยั่งกะส้นตีนสันดานยังเสือกเหี้ยอีก URL,1
เพื่อนเก่าดัดจริตเปลี่ยนชื่อเล่นตัวเองได้ตอแหลมากค่ะ meมองบน,1
โห้ย ตื่นเต้นไปหมด ยิ้มแบบนี้คือฆ่าให้ตายไปเลยดีกว่า,0
ถ้ารู้ตัวว่าชอบออกไปแรดข้างนอก มึงจ้างคนเฝ้าหอด้วยค่ะ แต่เคยเห็นมีลูกจ้างอยู่ช่วงนึง เขาก็ทนสันดานมึงไม่ได้ไง ลาออก,1
สิ่งที่ไม่ชอบคือการแช่งคนอื่น เราเลิกแช่งนานแล้ว อวยพรขอให้อยู่นานๆ,0
กูทำงานกับควาย หรือกูเป็นควายทำงานกับคน,1
สันดานเหมือนกันไปหมด อิพวกคนแก่บนรถเมล์บางคนเนี่ย อิสัเ,1
ปากหมาสันดานไพร่,1
นี่กูแกล้งโง่หรือโง่จริงๆวะ เริ่มไม่แน่ใจแล้ว,0
ไม่อยากไปรร อ่ะ ปวดหัว ปวดตีนปวดตีนด้วยความโครตโง่,0
ภาษาไทย มีแค่เราคนไทยที่ใช้ เป็นคนไทย เขียนเมลหากันเป็นภาษาไทยเถอะครับ อย่าดัดจริตเลย URL,0
เราไม่เข้าใจคนที่ไปดูหนังแล้วชอบถีบเบาะคนข้างหน้า คือเกรงใจกูบ้าง ถีบอยู่ได้ ขายาวมากหรอ เดี๋ยวแช่งแช่งขาขาดแม่ง ฟวย,1
