text,status
Dug la loi nay không the tha URL the tin được co nguoi hon den nhu vay,0
Troi ơi tui coi may nguoi nu viec nam nay tui muon đoi quân không dam ra đuong luon,0
có anh ơi bb,0
Htrc tao với thằng bạn đi uống trà đá về quá chụp cái ảnh rồi về đéo bấm chuông hay làm ầm ĩ thế tôi hỏi như tôi thì làm phiền chỗ đéo nào,0
Cực ki thuyết phục,0
Đoàn Duy Diện lên fan cưng cơ à căng đấy,0
Yêu xa đấy nhưng nó còn tình cảm với người yêu cũ cơ kiểu mình là người thay thế ý,0
Mai Nam Hải buồn của anh tôi,0
Nguyễn Trang ủa bữa em nghe anh độ nói chị Huyền là con của chú phải không ạ,0
K icm,0
nước Mỹ đã bỏ rơi chúng ta câu này nghe có vẻ phủ phàng nhỉ,0
mà khổ con mèo nhà anh Độ thì nhậu nhẹt suốt ngày có khi lúc đó đang say xỉn với mấy con hàng xóm ấy V,0
như mấy bác trên,0
Bất lực,0
Nguyễn Tuyến không phải jack mèo chó gì hết,0
A tính làm cốc để tặng cho Fan Cứng làm kỉ niệm cơ mà nhìn lại thấy hơn Fan Cứng mỗi cốc làm không anh vẫn quyết định làm cốc nhưng để bán cho Fan Cứng,0
Văn Trần ha ha,0
Chúng tôi sẽ khen tặng huân chương độc lập hạng nhất cho đồng chí,0
Đất nước phát triển mà con người thì không hiểu nổi,0
Chất không chịu được,0
em đang tìm gấu áo xanh AD ơi,0
Park Kee rất thích ở Sài gòn,1
Thằng Ca nào phát ngôn câu ngu vãi lồn Bụi,1
Trend này ở Việt Nam đã xuất hiện rất lâu rồi HQ đi sau thời đại quá,0
Lỡ tay thầy ơi,0
Hãy trao cho anh rap by B,0
Hương Nguyễn được my sis,0
Tới già câu cửa miệng Ao Làng vẫn là Hello các bạn anh em nhỉ,0
Team iteawon,0
Em thắc mắc bấy lâu là lúc nhỏ anh được gọi là độ cu hay cu độ nhỉ,0
Ông nội mày đây,0
Chúng mày làm gì có văn hóa mà lập ra bộ văn hóa,1
Đm ads phản động nhé Các bạn Cơm Sườn đói là thích các bạn ấy làm thôi,1
Sao không được vậy thầy,0
Chut gì ba Nhiu sức khoe nhé,0
Gu ăn mặc như con cặc,1
Ruyel Ruyel đọc cho vui,0
Thuyết phục vãi cả lồn,1
Bác sĩ như vậy thì sẽ được danh hiệu anh hùng liệt sĩ mới đúng,0
view rồi các jack ơi,0
tao thấy mày giống ảnh lắm V,0
Trời ơi thích cô Minh Hiếu dã mang,0
Chuyện gì chú kể cũng thành tấu hài hết á,0
Phạm Thanh Tùng địt mẹ tao cười rảnh éo chịu,1
Ph Quyền,0
Vì cá nhân mà gây ảnh hưởng đến lại ích chung của cả cộng đồng Nghành dịch vụ như tụi tao bây giờ đang điêu đứng Lúc trước nghe tin hết bệnh rồi thấy khởi sắc lên lại chút Giờ nó tái phát lại thì quả thực là điêu đứng Mong dịch bệnh sớm hết để mọi người có công ăn việc làm trở lại,0
Câu hỏi ngược lại ' có nên theo một ngừoi con trai có quá nhiều em crussh',0
Ngô thanh Vân coi đi có nhục quốc thể không Gọi fan vô chửi như là chửi cái đứa ca sĩ nước Mỹ mặc áo dài không quần ý rồi dạy cho cựu VDV nay vô gu ghồ tìm hiểu xem mảnh vải đỏ có hình sao vàng là cờ của nước nào,1
bà này khùng nặng rồi,1
Người ta giàu nhưng người ta vẫn muốn đi xe máy,0
Thế là nghĩ học dài dài,0
Nhà bao việc còn bắt đi đóng MV,0
Chứ cánh hoa gì mà giống cái bêb việt nam vậy má ơi,0
chẳng phải thiên đường người ta di chuyển bằng cách cưỡi mây hay sao lẽ ra họ chỉ xây cầu bằng xốp thôi nhưng vì lương tâm của người kongsan nên họ cho vào thêm bê tông và ít cốt thép đấy bà con ở thiên đường cứ học cái tính càm ràm vớ vẫn của bọn giãy chết,1
Chừng nào cái bọn súc sinh này mới tha cho dân VN đây,1
Đã tẩy chay nó từ lâu quân khốn nạn,1
Huy Hoàng ở video nào vậy bác,0
Đen lắm,0
lúc đi da trắng,0
Tran dan anh khong chet dau anh neu anh chet vi mua vo vo hoang lan bi tôi,0
KimThy Lê sao biết cu người ta tí hon,1
Quang Chivas thằng mồm lồn Mặc váy vãi lồn,1
Hẳn là thi công không chuẩn cười vỡ cmn bụng cái địt con mẹ chúng mày lắm nữa nhiều lí do vãi cả lồn,1
Đức Hạnh bài viết có nói rõ ràng là bệnh viện bên đó nó bắt tự các ly tại nhà và không xeta nghiệm mà,0
Đang táo xem trần dần vấn đề đã được giải quyết,0
Các bạn có đang hài lòng với cuộc sống mình đang có Câu hỏi của anh khó thực sự,0
Minh Anh Bắt trend đi bé ơi,0
Cái điều cần thiết nhất bây giờ là chung tay cùng chương trình giảm bụi mịn tại thủ đô ạ Mỗi người,0
Làm ngực đâu lâm,0
Hẹn gặp ông Trần Dần vào năm Hi,0
Jasmine Bui tứ quý nào cũng chặt được đôi heo hết,0
Ảnh về với điều kiện tay chân ảnh lên,0
Mỏ như cái lồn linh cá lóc,1
fan one piece,0
giáng sinh an lành mọi người,0
Mua gạo với mì tôm trứng về thủ mà hết hàng luôn,0
Này thì đáng sống Mịa nó,1
địt mẹ mấy cái đồng bạc thay lốp vá xăm mà chúng nó coi rẻ mạng người vãi lồn,0
Nam mô Bồ tát địa tạng vương,0
Vinh hạnh là một fan cứng của mixigaming,0
Đm nói không phải xúc phạm chứ mấy ông càng càng phát ngôn đéo ra cái gì não mấy ông chỉ có tiền thôi à mấy ông giúp dân nhiều quá nhỉ nói như đúng rồi,1
Cô rất là có duyên và được ông trời cho cái hài hước nữa,0
Nguyễn Thanh Cẩm chị ở đâu ạ,0
nhism,0
Đội quân khùng khậu ủng hộ anh em Hồng Công,0
Cuộc sống mà,0
Jack mà mang mấy cái đồng hồ ghẻ này à,0
Trần Thanh Hà Bài này nó hát vài lần chị thuộc lâu rồi,0
Anh độ gáy to vải,0
Ưng vãi lồn,0
Nguyễn Đức Hạ Hòa nhà bạn à,0
petland ganh tut quan,0
Diệu Diệu cầu giấy rồi đấy Cẩn thận nhe,0
Tịch An lều báo thì phải tìm mấy tin vịt mà đưa tin thôi,0
kẻ nào giỏi phá ăn chơi mất dạy lưu manh đều là bằng cấp lảnh đạo Việt Nam,1
Thuỳ Dung hợp cmn límm chắc mua mấy bộ đồ bộ được rồi,0
Đã chụp màng hình Tiếp theo là báo công an,0
Ủa bệnh viện chứ cái chợ đâu mà giống sinh hoạt của anh,0
và trên báo nói là trong thời gian trên,0
Vu Quynh Huong xin link bài viết ạ,0
Chửi hay,0
Ôi thầy tôi,0
Lên đi tao ke cho và cái kết có người đằng sau mày tự lo nhá,0
Ông nội nào nhảy kênh nữa à,0
Toàn bọn vô công rồi nghề ngồi sủa ăn lương tháng chứ vinh quang gì Bản thân hiểu rõ hơn ai hết nhưng vì đồng tiền bát gạo nên vẫn cứ đi cắn sủa vậy đó Tôi chỉ quan tâm sự thật chứ mấy loại này riết chán chẳng thèm phản biện,1
Nhiều thằng kêu hư cấu hay chửi quản trị viên thì hãy nghe đâu chuyện mất đồ ở sân bay không phải lần mà cả trăm lần rồi chắc lũ chúng mày tai điếc mắt mù mới đéo biết,1
Nói chung là đi Thái về mà không có vlog là ở bển luôn đi,0
thằng chánh án quan hệ với nữ kế toán tại phòng làm việc thì sẽ chủ tọa xử án hiếp dâm,0
Đặng Thiên Nga chị ơi,0
Bò đỏ ủng hộ,1
Tụt mẹ mày ra cho nhanh đỡ phải mặc,1
Kho'x thằng tao sự,0
Pha sấy chỉ có game thủ chuyên nghiệp mới thực hiện được Quá hoàn hảo đậm tính giải trí đi sâu vào lòng người,0
Thua cả trung quốc thế mà suốt ngày chửi người ta,0
Haha trend cai,1
may lại có rồi,0
Nguyễn Thanh Tín thằng đàn bà mồm dính cut à,1
Tiếc diên là kênh của tui ai thích thì vô không thích thì vô Zô Zăn Hóa,0
Haha chửi để cứu nhân độ thế cưng ghê Dân miền tây nói chuyện chân thật,0
TÌM MÃI V,0
An tâm vài nam nữa bị đuổi cho coi,0
Tự nhiên muốn về ôm mẹ rồi bảo Con vẫn nhỏ bé mẹ nhỉ,0
Nguyễn Đình Quyết không biết bình luận hoài có đứa thấy tao lên fan có đứa lồn,0
Thằng này không được,1
Min Trần Xuân Nhím mua đồ tết làm gì,0
vã mèo tôm lắm rồi mà ông bô không cho xem,0
nhím thì bỏ quá đi A,0
Thích Bị Hôn trang điểm thì quá đậm Nhìn nữ tính thế đéo nào ấy,0
Sống chậm nhé anh em,0
Nguyễn Tiến Đạt hình như bạn tôi fan đội này,0
Cái kiểu gì vậy Nguyễn Thanh Cường,0
Định hợp tác sảng xuất âm nhạc hay gì vậy Thầy,0
Những thằng đàn ông có vợ còn đi thả thính và những con đàn bà trơ trẽn thông dâm với chồng người khác thì rồi cũng không có được cái kết tốt đẹp đâu Gieo nhân nào ắt gặp quả đấy sinh con đẻ cái có khi còn không có lỗ đít để đi ỉa á,1
Cờ kia là đại diện cho hội nào vay,0
Trước khi làm gì cũng nên lắp não vào rồi làm gì thì làm chứ Để não thành hoá thạch à,1
bài này phải tạo điểm nhấn drop hay có khúc feel chứ cảm giác nhạc cứ đều đều nghe nhàm lắm,0
Đấy ý thức của con người VN,0
ba que duy nhất không bị ghét,0
Tưởng sao chắc lại sĩ diện đây mà Vào quán thấy không là cũng run rồi nhưng nghĩ mình là khách du lịch đi vào không ăn mà đi ra bọn nó cười cho đang dịp tết nữa Thế là bấm bụng mua mua xong về ngồi tiếc không chịu nổi nên đi tìm mấy lều báo,0
thể loại âm nhạc mới đó ông,0
Lại phải nghỉ học,0
Co ba ơi con rat men mo co ba,0
Năm ngoái nơi tớ ở cũng có gia đình mua nhần con so này Người mẹ nấu canh cho đứa con ăn sau tôi độc mất cả Cái anh bán con này cho người ta cũng bị bắt đi rồi,0
Thế tình hình bình quân sao anh tôi bị giật một phát à,0
game dễ,0
Blue nó cũng biết chọn thằng nào hay để trao cho,0
Chi chui cho no biec do khung do,1
Thế là toang rồi,0
Phạm Minh Tuấn cày vew nhiều quá mà Nghe lần là biết như nào rồi,0
Nhung nó còn vậy thế giới chưa phẫn nộ thì thôi còn đăng khịa nhật,0
Chị ba vàng ngọc,0
Con điên có gan nói mà không có gan mở bình luận cho người ta Bình luận,1
hài hài chửi nghe hay,0
Anh em với tập cận bình bảo anh dạy cách chống tham nhũng rất rễ làm và có dám làm không,0
Trăm mấy chục thì nó không có nhiều Con bò rụng cộng lông cay me rụng lá,0
Em đẹp Nói chuyện rất hay chửi hay nhất thế giới,0
hư cấu quá,0
Thầy Khổ Lắm,0
Đã xem,0
Nhìn mặt bố mày giống đang đùa không,0
Vậy còn mấy em nhân viên ở Đà Nẵng mà tiếp xúc với khách nước ngoài nhiễm chưa thấy thông tin gì,0
Chỉ nhìn mặt ổng không cần nói đã thấy hài rồi,0
Bích Phương thấy bình luận bảo em Tăng Thanh Hà,0
chi dep quá chi không,0
Vẫn có ý định thôi tóm,0
Dương Hoa Hồng,0
Idol của tui dễ cưng quá,0
Minh Ang toang luôn Thấy bảo đề xuất với UEFA chuyển Euro sang tổ chức,0
Cho con tỉ đi cô,0
Em thấy cũng ổn mà nhỉ,0
A trọc chơi ác lão già,0
Đấy thấy chưa không có thông báo mà tự giác là rất tuyệt vời đéo phải như ai kia làm cả thủ đô ăn mì,1
Nể nhất mấy thằng đéo biết lại bảo ghép,0
Nghĩa Nguyễn dễ toang lắm,0
nhìn giông cẩm ly mọi người nhỉ,0
Huyền Khánh Phùng hệt nhau,0
đỉnh nhất vẫn là chiếc khăn gió ấm,0
Cho em lên fan cứng cái anh ơi,0
Đất nước tao đáng sống nhé,0
Lên thời sự nè anh em ơi,0
trời thích trời view,0
Sao chi noi tieng de thuong quá chi ơi nam nay chi bao nhieu tuoi rồi chi dep gai quá chi ơi,0
BKDN cũng y như vậy Nhưng mà kiến nghị lên thì thay thôi,0
Vũ Thanh Huyền không đồng tình với ý kiến có tiền là phải đi từ thiện người ta làm quần quật kiếm tiền để phục vụ cho bản thân chứ không phải phục vụ cho mọi người,0
triệu thích cho cô Minh Hiếu cô nói câu nào cũng vui hết xem mà cười từ đầu đến cuối video,0
Dạo này dịch căng đét,0
Cô ba vàng ngọc nghe mắt cười vãi cặc đồ thứ nước rửa cầu tiêu mà tưởng mình là sân siêu bột kết Nói chuyện đéo biết nhục tí nào Cô Ba Vàng Mã ha ha,1
Chào mừng bạn đến việt nam Xhcn do dân vì dân,0
quản trị viên thâm vãi lồn ra ha ha,0
Hoan ho bac TRAN DAN nguoi viet phai yêu nuoc VIET bắt tay nhau xay dung mot dat nuoc hung cuong,0
Thấy thần tượng lên tiếng là yên tâm rồi Cả nước Mỹ tôi lo lắng cho mỗi mình ông,0
Trường Giang nói mới tỉnh ra bạn à Chứ đâu ai ác như chị Nhung bạn nói chết bây giờ mới là mấy người xung quanh kìa ha ha,1
Chứ còn mẹ gì nữa Câu view trắng trợn,1
chị ba rau xanh um,0
Mày chửi đi quản trị viên Đúng nghề chửi đấy,1
triệu nè Con chưa cả gội,0
Đức Thịnh anh lại đang sợ á đây này à,0
Hom nay tôi da gap mot con anh chị mong that kinh khung No khien tôi khong the ngu nua,0
Nguyễn Thị Hương cùng suy nghĩ,0
tuc tiêu,0
Bà mỷ lộc là ai vậy haz đéo biết luôn,0
Thầy nhờ anh quang cuốn hay sena đánh hộ vậy,0
thắm ơi tớ chửi nhay lắm,0
ủa chúng tôi còn lớp nào đâu mà đến đúng giờ ủa alo,0
Để hình con chó con heo bình tùm bậy tùm bạ Chửi anti thốn vãi lồn,1
Tưởng Thắm Taylor Mọc đâu ra cái tên Việt Nam vãi lồn thế,0
Sang đó ráng nói tiếng Anh cho chuẩn nhé thầy đừng như ai đó,0
Lê Đinh Cường không lẽ trên đời này có chiếc anh,0
Ông này vẫn biết điều suốt ngày ở tỏng nhà không ra ngoài không sợ vi rút được đấy,0
thì bị môi anh khoá mõm ngay anh ơi,0
Minh Quân địt,1
Váy kia làm nhism mà,0
dừng là đúng anh ơi dừng luôn đi cũng được,0
chuong tring nay riet rồi khong co viec lam nen moi nhung thanh phan tao lao de dua len song nhung thanh phan len mang xa hoi chui rua tao lao thay giau bac hoan la ho,1
TTuấn AAnh thấm nhuần tư tuong anh độ,0
thầy chơi bẩn vãi lồn,1
Dờ Uy ha ha free ship rồi mà giảm thì lỗ,0
Thơ hay quá bác ơi triệu thích,0
được nhé anh bây giờ vikings được đi Thái nữa thì đẹp,0
Nhìn cái cách ông viện kiểm sát cười,0
Nguyễn Thịnh xin ảnh bro,0
Hồ Thu Lê Tường Lãm Tran Van Minh,0
Đme vẫn là vô ý thức,1
Làm cho nhà nước là có quyền thua lỗ và nhàn,0
Áo rất đẹp nhưng thầy mặc không đẹp,0
